Country Name,Country Code,year,Access to electricity (% of population),"Access to electricity, rural (% of rural population)",Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),Agricultural land (sq. km),"Agricultural machinery, tractors","Agricultural machinery, tractors per 100 sq. km of arable land",Agricultural methane emissions (% of total),Agricultural methane emissions (thousand metric tons of CO2 equivalent),Agricultural nitrous oxide emissions (% of total),Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (current US$)","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Average precipitation in depth (mm per year),"Birth rate, crude (per 1,000 people)",Cereal production (metric tons),Cereal yield (kg per hectare),CPIA gender equality rating (1=low to 6=high),Crop production index (2004-2006 = 100),"Death rate, crude (per 1,000 people)",Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Fertilizer consumption (% of fertilizer production),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2004-2006 = 100),Forest area (% of land area),Forest area (sq. km),GDP per capita (current US$),Land area (sq. km),Land under cereal production (hectares),"Literacy rate, adult total (% of people ages 15 and above)",Livestock production index (2004-2006 = 100),Mineral rents (% of GDP),"Mortality rate, infant (per 1,000 live births)",Net migration,Permanent cropland (% of land area),"Population, total",Rural land area (sq. km),Rural land area where elevation is below 5 meters (% of total land area),Rural land area where elevation is below 5 meters (sq. km),Rural population,Rural population (% of total population),Rural population growth (annual %),Rural population living in areas where elevation is below 5 meters (% of total population),Surface area (sq. km)
Madagascar,MDG,1974,NA,NA,NA,61.001822746500665,354750,1563,7.358757062146893,88.59780001921465,11762.421126150975,87.99765940649237,5874.04616,6.7759897807021074,1.823644181475521,30.51494878754698,585126642.1898288,NA,3.6523712900230425,0.2891456046873171,2124000,NA,47.856,2133205,1809.5,NA,69.74,19.146,NA,NA,NA,NA,NA,68.72,NA,NA,261.0353413860603,581540,1178920,NA,77.53,5.31714744057442e-5,97,NA,0.6035698318258417,7345780,NA,NA,NA,6180078,84.131,2.261616748942791,NA,587040
Madagascar,MDG,1975,NA,NA,NA,61.49018124290676,357590,1550,6.7508710801393725,87.53653432032196,12198.391130605507,86.89767796697096,6302.911040999999,5.572645203618685,2.0861456971846897,30.35538369595044,693028354.7319006,NA,3.948137703339409,0.30386343297389395,2296000,NA,47.73,2094080,1759,NA,67.6,18.793,NA,NA,NA,NA,NA,67.51,NA,NA,302.1494676285634,581540,1190505,NA,79.56,1.25450749953493e-5,98.5,NA,0.7961619149155691,7556026,NA,NA,NA,6321825,83.666,2.2677039547551208,NA,587040
Madagascar,MDG,1976,NA,NA,NA,61.498779103758984,357640,1510,6.596767147225862,87.98457387019688,11934.931476344465,87.6517903344728,6080.698329,4.491786414935098,1.5274037175815058,29.681263091126475,647598915.4374667,NA,3.9361006981463014,0.2944638859790551,2289000,NA,47.541,2178985,1847.4,NA,69.1,18.439,NA,NA,NA,NA,NA,68.81,NA,NA,280.67903885719244,581540,1179514,NA,79.57,0,99.7,NA,0.816796780960897,7773449,NA,NA,NA,6471008,83.245,2.332396006260328,NA,587040
Madagascar,MDG,1977,NA,NA,NA,61.78250851188224,359290,1411,5.775685632419156,87.52852581652346,12763.147048988003,86.80653413468947,6460.908772,3.4084754435734927,1.7038205332244407,29.30481114488651,691280100.6433116,NA,4.200914812394676,0.30544509965036976,2443000,1513,47.284,2189893,1695.8,NA,67.02,18.08,NA,NA,NA,NA,NA,63.21,NA,NA,294.9339881539018,581540,1291359,NA,65.78,0,100.9,-30000,0.8357120748357809,7998164,NA,NA,NA,6623759,82.816,2.33311412115166,NA,587040
Madagascar,MDG,1978,NA,NA,NA,61.90459813598377,360000,1600,6.4,87.4939506250769,13361.376187856746,87.07225574410286,7054.598514,2.31380965935454,1.611664420249898,28.479159411025385,760323815.2288707,NA,4.298930426109983,0.3037586610707031,2500000,NA,46.968,2038310,1621.2,NA,64.17,17.719,NA,NA,NA,NA,NA,69.73,NA,NA,324.38449570906766,581540,1257275,NA,95.04,0,102,NA,0.8597860852219967,8230218,NA,NA,NA,6779889,82.378,2.3297696566025867,NA,587040
Madagascar,MDG,1979,NA,NA,NA,61.93898957939265,360200,1950,7.738095238095238,85.57088961130265,13995.461279486994,85.10569127943126,7807.820797,3.6234175699233013,2.5235983232715147,26.377660976070434,913607665.8850958,NA,4.333321869518864,0.29753218306446816,2520000,NA,46.603,2162612,1687.5,NA,63.56,17.361,NA,NA,NA,NA,NA,65.78,NA,NA,408.93742773331275,581540,1281582,NA,85.07,2.9990081493214e-4,103.2,NA,0.8597860852219967,8469672,NA,NA,NA,6939372,81.932,2.325055037383841,NA,587040
Madagascar,MDG,1980,NA,NA,NA,61.97338102280153,360400,1894,7.456692913385826,86.54705341567863,13826.930347795651,86.3636316984758,7356.1812390000005,4.261400845161096,2.672862880725512,NA,NA,NA,4.3677133129277435,0.29139959339431537,2540000,NA,46.21,2237803,1681.8,NA,66.82,17.026,NA,NA,NA,NA,NA,69.27,NA,NA,596.7747054372085,581540,1330635,NA,87.32,8.88515666843884e-4,104.4,NA,0.8597860852219967,8716553,NA,NA,NA,7101899,81.476,2.3150932562962945,NA,587040
Madagascar,MDG,1981,NA,NA,NA,62.033566048767064,360750,1838,7.1796875,86.78666446633042,13519.973737222817,87.2260779003575,7049.1336169999995,4.642495460699085,2.674346270404305,NA,NA,NA,4.402104756336624,0.2853529766161038,2560000,NA,45.819,2133725,1621.7,NA,66.02,16.737,NA,NA,NA,NA,NA,69.34,NA,NA,530.5039511747019,581540,1315757,NA,89.97,1.42536180537675e-4,105.6,NA,0.8855796677786567,8971345,NA,NA,NA,7267866,81.012,2.310050030624975,NA,587040
Madagascar,MDG,1982,NA,NA,NA,62.07655535302816,361000,1782,6.933852140077821,85.55449476676309,13745.185129228157,86.31843637976543,7360.0916720000005,4.474321693661808,2.348141590584947,NA,NA,NA,4.419300478041063,0.27831536683102437,2570000,1513,45.454,2084520,1593.7,NA,67.2,16.506,NA,NA,NA,NA,NA,70.13,NA,NA,518.1839401388504,581540,1307950,NA,88.9,2.71015913722349e-4,106.8,-10000,0.9113732503353166,9234129,NA,NA,NA,7437075,80.539,2.301491300196821,NA,587040
Madagascar,MDG,1983,NA,NA,NA,62.13674037899371,361350,1726,6.638461538461539,84.97528994232817,13637.259406394538,86.03793351729684,7297.526728,3.0987913914643532,2.505738700057692,NA,NA,NA,4.470887643154383,0.2735609353300897,2600000,NA,45.137,2280960,1729.7,NA,71.08,16.333,NA,NA,NA,NA,NA,73.83,NA,NA,493.0890630293545,581540,1318715,NA,88.48,3.86067664916561e-4,107.6,NA,0.9199711111875366,9504281,NA,NA,NA,7608842,80.057,2.283336571321219,NA,587040
Madagascar,MDG,1984,NA,NA,NA,62.179729683254806,361600,1670,6.374045801526718,85.66094206842843,13037.766704698945,87.48516136381204,6666.49265,2.708156732588406,2.845682526569799,NA,NA,99.02,4.505279086563263,0.2678697768460726,2620000,NA,44.88,2273900,1742.6,NA,73.17,16.21,NA,NA,NA,NA,NA,76.23,NA,NA,399.3446065773601,581540,1304915,NA,90.78,3.22752302435943e-4,107.8,NA,0.9285689720397564,9780872,NA,NA,NA,7782249,79.566,2.2534378871329213,NA,587040
Madagascar,MDG,1985,NA,NA,NA,62.23991470922034,361950,1614,6.090566037735849,84.85034390165457,12949.010982831503,87.16988616974602,6651.791055000001,1.1760119847672752,2.140826990874207,NA,NA,NA,4.556866251676583,0.26332799887116753,2650000,NA,44.689,2319560,1749.3,NA,73.54,16.115,NA,NA,NA,NA,NA,76.47,NA,NA,377.8565890782612,581540,1326020,NA,91.52,3.06167446921249e-4,107.3,NA,0.9371668328919764,10063495,NA,NA,NA,7956904,79.06700000000001,2.2194608507624505,NA,587040
Madagascar,MDG,1986,NA,NA,NA,62.28290401348144,362200,1558,5.835205992509363,84.4094690182805,12901.312063692028,87.61182214544259,6603.0577220000005,NA,NA,NA,NA,NA,4.591257695085463,0.25791818487420937,2670000,NA,44.563,2385058,1782.2,NA,76.02,16.021,NA,NA,NA,NA,NA,78.02,NA,NA,420.00960178536985,581540,1338275,NA,93.27,3.14025438263838e-4,106.1,NA,0.9457646937441965,10352120,NA,NA,NA,8132418,78.55799999999999,2.1818316840172445,NA,587040
Madagascar,MDG,1987,NA,NA,NA,62.31729545689032,362400,1502,5.604477611940299,81.92630235805318,13185.21910150508,85.59179840086246,7383.597887,NA,NA,NA,NA,NA,4.608453416789902,0.25169627322344224,2680000,1513,44.483,2337849,1884.6,NA,74.27,15.898,NA,NA,NA,NA,NA,77.54,NA,NA,301.7444393258817,581540,1240524,NA,94.3,0.00639967789541215,104.2,-10000,0.9629604154486364,10647754,NA,NA,NA,8309614,78.041,2.155486141412261,NA,587040
Madagascar,MDG,1988,NA,NA,NA,62.36888262200364,362700,1446,5.355555555555556,82.92870966912342,12496.776046169216,87.53354346632047,6521.287503,NA,NA,NA,NA,NA,4.642844860198783,0.24652142293991405,2700000,NA,44.429,2307600,1823.3,NA,74.9,15.72,NA,NA,NA,NA,NA,78.75,NA,NA,291.210914259367,581540,1265600,NA,97.25,0.0119625484497455,101.8,NA,0.9801561371530763,10952395,NA,NA,NA,8489530,77.513,2.1420481816353507,NA,587040
Madagascar,MDG,1989,NA,NA,NA,62.41187192626475,362950,1390,5.129151291512915,81.91844566925339,12812.290658008238,86.82560215905518,6761.848526000001,NA,NA,NA,NA,NA,4.660040581903222,0.24049003883159822,2710000,NA,44.384,2544675,1955.7,NA,79.06,15.475,NA,NA,NA,NA,NA,80.93,NA,NA,281.811581515776,581540,1301190,NA,97.8,0.00482141430520401,99.1,NA,1.0059497197097362,11268658,NA,NA,NA,8674500,76.979,2.1554047739541273,NA,587040
Madagascar,MDG,1990,NA,NA,NA,62.46345909137806,363250,1334,4.904411764705882,79.73263816536772,13591.145769030418,84.61635350785627,7689.428201000001,3.672782492988739,1.362884689536321,NA,NA,NA,4.677236303607662,0.2345103944576917,2720000,NA,44.339,2581217,1945.3,NA,79.01,15.153,NA,NA,NA,NA,NA,81.42,23.54438215771916,136920,338.94812179587376,581540,1326929,NA,98.71,0.00224168181166708,96.2,NA,1.0403411631186161,11598633,587832.9375,0.731555928,4316.950684,8865299,76.434,2.175697981753259,1.08015267,587040
Madagascar,MDG,1991,NA,NA,NA,62.50644839563917,363500,1278,4.6472727272727266,79.81673186508522,13002.704337945439,85.6511243609687,7151.820062999999,5.471096051228712,1.1967053931595115,NA,NA,NA,4.728823468720982,0.23026389330693198,2750000,NA,44.284,2497184,1927.5,NA,79.03,14.754,75.3349990844727,77.5719985961914,73.1989974975586,NA,NA,82.77,23.429342107808576,136250.99609375,272.5246908641676,581540,1295564,NA,101.06,0.00198113920604965,93.4,NA,1.0317433022663962,11942819,NA,NA,NA,9062330,75.881,2.1981594282380263,NA,587040
Madagascar,MDG,1992,9.2,NA,NA,62.54083983904805,363700,1222,4.39568345323741,77.17329299962203,14335.71090760979,82.7725549513671,8710.935675,3.2076571701237526,1.422263654030356,NA,NA,NA,4.780410633834302,0.22599171342039595,2780000,1513,44.21,2590967,1934.2,NA,79.06,14.296,75.390998840332,77.6080017089844,73.2730026245117,NA,NA,84.11,23.314303737167695,135582.001953125,301.9970357029529,581540,1339554,NA,101.77,0,90.7,-9500,1.0145475805619562,12301336,NA,NA,NA,9265243,75.319,2.214382574802559,NA,587040
Madagascar,MDG,1993,10.3103733062744,0.0177520594296783,NA,62.74718849950133,364900,1166,4.020689655172414,79.243852284158,13000.746405738959,85.92299413029579,6874.917863999999,3.820420291179607,1.6171469293655574,NA,NA,NA,4.986759294287581,0.22878854100758472,2900000,NA,44.104,2723977,1924.4,NA,82.93,13.8,75.4369964599609,77.6289978027344,73.3399963378906,NA,NA,87.63,23.19926368725711,134912.998046875,320.564217731491,581540,1415487,NA,102.78,0,88.1,NA,1.0145475805619562,12675460,NA,NA,NA,9474780,74.749,2.2363444569379567,NA,587040
Madagascar,MDG,1994,10.7732467651367,0.0755560060818357,NA,62.72999277779688,364800,1110,3.8275862068965516,77.35743316288188,12996.899703128945,84.80364949560844,7294.2612500000005,3.690930641240383,1.2993030974123692,NA,NA,NA,4.986759294287581,0.22194087602206644,2900000,NA,43.95,2517000,1926.3,NA,79,13.277,75.5800018310547,77.6689987182617,73.5790023803711,NA,NA,84.28,23.084225316616227,134244.00390625,269.5607325333575,581540,1306641,NA,103.77,0,85.6,NA,0.9973518588575163,13066543,NA,NA,NA,9729871,74.464,2.65671064434062,NA,587040
Madagascar,MDG,1995,11.2379179000854,0.146068491311917,NA,62.72999277779688,364800,1054,3.63448275862069,76.48915310535502,13071.766798245857,84.63138066572238,7408.969588999999,5.999432176901734,1.8414019183110302,34.95966624525559,1341787318.0090685,NA,4.986759294287581,0.2152069697374475,2900000,NA,43.725,2641974,1968,NA,80.85,12.74,75.6500015258789,77.8119964599609,73.5780029296875,NA,NA,87.35,22.969185266705644,133575,284.82279206645563,581540,1342455,NA,106.44,0.00108213870126641,82.9,NA,0.9973518588575163,13475400,NA,NA,NA,9999286,74.20400000000001,2.7313052299974805,NA,587040
Madagascar,MDG,1996,11.7049827575684,0.216908890576846,NA,62.929463149568384,365960,998,3.4413793103448276,76.06409950912068,12660.64117099461,85.36984102403335,7006.701529999999,6.6228557790691225,1.2756027526085554,33.430896897150205,1648765445.9468958,NA,4.986759294287581,0.20859275558798412,2900000,NA,43.409,2684977,2007.9,NA,82.33,12.2,75.7470016479492,77.9079971313477,73.6760025024414,NA,NA,89.04,22.85414521679506,132905.99609375,354.7415607024083,581540,1337213,NA,107.67,0.00144067747817797,80.1,NA,0.9973518588575163,13902688,NA,NA,NA,10279926,73.94200000000001,2.767937111258609,NA,587040
Madagascar,MDG,1997,10.9,1.18310251618643,NA,64.46676066994532,374900,942,3.248275862068965,76.52987267880009,12667.301055667669,85.68291525449928,6873.186142,6.2254499843718625,1.3207515468840847,33.79806822316848,1440799914.199611,NA,4.986759294287581,0.20212081890434624,2900000,1513,42.998,2741980,2000.8,NA,83.67,11.666,75.8430023193359,77.9739990234375,73.8010025024414,NA,NA,90.89,22.73910684615418,132237.001953125,297.11518402568066,581540,1370461,NA,108.98,2.27847868893993e-5,77.1,-8500,1.0145475805619562,14347854,NA,NA,NA,10571355,73.679,2.795492310764945,NA,587040
Madagascar,MDG,1998,12.6478490829468,0.368868528438104,NA,66.18633284038931,384900,886,3.0551724137931036,69.88143418549339,13645.538009098738,77.96447858696828,8043.149299000001,6.541325693571455,1.1058285740246925,33.24275730292329,1463335372.3312123,NA,4.986759294287581,0.19582962579457028,2900000,NA,42.498,2609984,1875.4,NA,82.36,11.148,75.9670028686523,78.0820007324219,73.9410018920898,NA,NA,89.23,22.624066796243593,131567.998046875,297.25367177212075,581540,1391686,NA,106.51,0,74.1,NA,1.0145475805619562,14808791,NA,NA,NA,10871726,73.414,2.801748951140547,NA,587040
Madagascar,MDG,1999,13.119779586792,0.443407273717492,NA,67.92310073253775,395000,830,2.8620689655172415,71.8250117310802,13684.963135146174,78.98519054481163,8087.922382000001,6.112372024282627,0.5795797815449721,33.279662887808115,1423671956.745746,NA,4.986759294287581,0.1897592681207505,2900000,NA,41.918,2755988,1962.3,NA,85.01,10.656,76.0950012207031,78.1520004272461,74.1230010986328,NA,NA,90.88,22.509028425602708,130899.00390625,279.9213415307138,581540,1404437,NA,105.03,0,71.1,NA,1.0317433022663962,15282521,NA,NA,NA,11178706,73.14699999999999,2.784524445456186,NA,587040
Madagascar,MDG,2000,13.5863637924194,0.506658664318258,NA,69.64267290298174,405000,774,2.6689655172413795,73.64767027569097,13175.27362164001,81.60296973658497,7507.974258,3.0237592826225868,0.34066232854682177,30.878717294073745,1429452122.0672803,97.23,4.986759294287581,0.18393072128876325,2900000,NA,41.275,2660170,1890.9,NA,83.02,10.199,76.3740005493164,78.3310012817383,74.4990005493164,NA,NA,88.86,22.39398837569213,130230,293.60715740259405,581540,1406830,70.6861724853516,102.35,0,68.2,NA,1.0317433022663962,15766806,587832.9375,0.731555928,4316.950684,11490691,72.879,2.752651067274776,1.063546351,587040
Madagascar,MDG,2001,14.8,4.50706247229671,2.1790759738510883,70.23248615744403,408430,718,2.4338983050847456,71.86613545473134,12488.897019323213,79.83596832639914,7376.23672,3.91439642632755,0.6516988981632649,29.851313411587565,1623413750.0163162,NA,5.072737902809781,0.1814164157380401,2950000,NA,40.591,2853015,2020.7,NA,86.33,9.786,76.8570022583008,78.7949981689453,74.9990005493164,NA,NA,87.84,22.3303642053857,129860,334.4416382839391,581540,1411893,NA,89.83,0,65.4,NA,1.0317433022663962,16260932,NA,NA,NA,11806900,72.60900000000001,2.714687703324994,NA,587040
Madagascar,MDG,2002,14.48561668396,0.561223519164168,2.1790759738510883,70.23248615744403,408430,662,2.2440677966101696,71.63753874684286,11186.774775629488,82.14006036834643,6141.420106,3.8898415020844244,0.1706539106755007,34.14251398255928,1827205444.6047373,NA,5.072737902809781,0.1759605972329331,2950000,1513,39.893,2786949,1967.4,NA,84.13,9.412,77.9660034179688,79.6389999389648,76.3789978027344,NA,2.0942372881355933,86.06,22.266740035079273,129490,319.2164739535076,581540,1416531,NA,87.76,0,62.8,-7500,1.0317433022663962,16765117,NA,NA,NA,12127383,72.337,2.678184725819036,NA,587040
Madagascar,MDG,2003,20.3,7.7399638613432,2.1790759738510883,70.23248615744403,408430,606,2.0542372881355933,69.30944163261708,11857.251346183231,79.71549294260173,6894.5435609999995,3.6004076180797497,0.42426844946888853,32.02979096363332,2041098019.1269245,NA,5.072737902809781,0.17072607949666016,2950000,NA,39.206,3127725,2201.7,NA,87.05,9.074,77.9820022583008,79.3519973754883,76.6999969482422,NA,2.148135593220339,88.48,22.203115864772844,129120,368.79719424976787,581540,1420599,NA,89.49,0,60.3,NA,1.0317433022663962,17279141,NA,NA,NA,12452040,72.064,2.641851131423456,NA,587040
Madagascar,MDG,2004,15.3098516464233,0.458518341804536,2.1790759738510883,70.23248615744403,408430,550,1.864406779661017,68.98465568303354,11230.977883820591,80.11696780687426,6020.607464000001,3.1551757947698476,0.7388465313677903,31.420505280843624,1591364610.40535,NA,5.072737902809781,0.16570243762890036,2950000,NA,38.547,3389544,2353.2,NA,91.19,8.771,80.2689971923828,81.4759979248047,79.1340026855469,NA,2.203050847457627,91.96,22.139491694466418,128750,284.48764641853006,581540,1440370,NA,91.27,0.00216606913119467,57.9,NA,1.0317433022663962,17802997,NA,NA,NA,12780594,71.789,2.604346183294883,NA,587040
Madagascar,MDG,2005,15.6853399276733,0.0807786005579988,2.176411610789133,70.31846476596623,408930,NA,NA,68.41202117344318,13145.369868477108,78.40108730341095,7615.618193,6.878562421597836,0.36440692036490546,30.762733934128732,1802471594.1751726,NA,5.158716511331981,0.16360610543082832,3000000,NA,37.923,3794599,2514.5,3.5,103.03,8.498,81.9599990844727,82.4860000610352,81.4629974365234,NA,5.450666666666667,102.8,22.07586752415999,128380,319.53744022897587,581540,1509104,58.9359397888184,103.71,6.07614456705071e-4,55.7,NA,1.0317433022663962,18336724,NA,NA,NA,13053180,71.186,2.110385550240229,NA,587040
Madagascar,MDG,2006,16.0447196960449,NA,2.176411610789133,70.31846476596623,408930,NA,NA,72.25160120401591,12201.416901726985,84.989917311283,6025.240351999999,4.36979517068223,0.9859764001303943,30.18227172448703,1930371292.9416058,95.87,5.158716511331981,0.15889604115280348,3000000,NA,37.334,3904370,2565.3,3.5,105.78,8.249,80.4390029907227,80.6650009155273,80.2239990234375,NA,2.4663333333333335,105.24,21.97785191044468,127810,338.75112649278554,581540,1522018,NA,105.03,0.00394758784416325,53.6,NA,1.0317433022663962,18880269,NA,NA,NA,13324750,70.575,2.0591425904904868,NA,587040
Madagascar,MDG,2007,16.3995742797852,NA,2.176411610789133,70.31846476596623,408930,NA,NA,73.14644614731448,13035.50131435906,86.30783011947833,6456.057861,3.4175236395496604,1.031510814180736,28.06701329172373,2392606435.9517365,NA,5.158716511331981,0.15437236569990115,3000000,1513,36.769,4024722,2620.1,3.5,108.17,8.017,78.7229995727539,78.5910034179688,78.8489990234375,NA,3.191666666666667,107.55,21.879836296729373,127240,438.6552900703445,581540,1536102,NA,106.22,1.25660044826349e-4,51.6,-7500,1.0317433022663962,19433530,NA,NA,NA,13595115,69.957,2.0087328891107434,NA,587040
Madagascar,MDG,2008,16.7614879608154,NA,2.1657135904611264,70.66581834439592,410950,NA,NA,73.61977120872666,13794.578250006365,87.3420157047445,6875.577450999999,2.844716684305866,0.622586292808735,27.052573191073304,2901425666.07905,NA,5.502630945420779,0.16002822097676925,3200000,NA,36.222,4355509,2811.3,3.5,112.22,7.796,76.8170013427734,76.2490005493164,77.359001159668,NA,4.1428125,110.87,21.781820683014068,126670,536.3514594798546,581540,1549296,NA,113.12,0.00719391948040481,49.8,NA,1.0317433022663962,19996473,NA,NA,NA,13863555,69.33,1.955291733848151,NA,587040
Madagascar,MDG,2009,17.4,NA,2.150018118130209,71.18168999552911,413950,NA,NA,NA,NA,NA,NA,5.187368818553216,0.6194735645882575,30.46514702641268,2929796607.13612,NA,6.018502596553978,0.17015800921352142,3500000,NA,35.697,4975573,3183.4,3.5,121.45,7.583,75.2610015869141,74.0810012817383,76.3870010375977,NA,2.2665714285714285,116.44,21.68380506929876,126100,467.5397548911477,581540,1562974,64.4809112548828,115.87,0.00344124834471791,48.1,NA,1.0317433022663962,20569117,NA,NA,NA,14130778,68.699,1.9091800956963394,NA,587040
Madagascar,MDG,2010,17.5528316497803,NA,NA,71.18168999552911,413950,NA,NA,NA,NA,NA,NA,3.1665162438914276,0.9644892414484175,29.07809724495224,2902782421.0627046,NA,6.018502596553978,0.1654718026592737,3500000,NA,35.204,5159721,3271.6,3.5,124.17,7.375,73.3550033569336,71.629997253418,75.0029983520508,NA,2.4162857142857144,118.98,21.585789455583452,125530,471.95919702982275,581540,1577101,NA,118.68,0.303451711759655,46.6,NA,1.0317433022663962,21151640,587832.9375,0.731555928,4316.950684,14396229,68.062,1.8611041950331273,1.056441693,587040
Madagascar,MDG,2011,14.3,NA,NA,71.16767933722359,414050,NA,NA,NA,NA,NA,NA,1.9696702686152596,1.0900769217746655,29.050202128158,3355827368.090987,NA,6.015864694608926,0.16096418836544407,3500000,NA,34.753,4739752,3296.2,3.5,122.96,7.173,71.2379989624023,68.9380035400391,73.4739990234375,NA,3.1594285714285713,120.57,21.548827336089172,125370,531.2655718403831,581795,1437960,NA,121.68,0.757223205052409,45.3,NA,1.048479275346127,21743967,NA,NA,NA,14659783,67.42,1.814159687943201,NA,587295
Madagascar,MDG,2012,18.5080108642578,NA,NA,71.18486752206533,414150,NA,NA,NA,NA,NA,NA,2.327064175121443,2.0773512243252585,28.000604703688204,3242183873.3134313,NA,6.015864694608926,0.15662309158678478,3500000,1513,34.348,5009947,3348.9,3.5,129.65,6.98,68.8730010986328,66.0189971923828,71.6669998168945,NA,2.9358256835937517,126.8,21.52132624034239,125210,518.1529543021204,581795,1495994,71.5726165771484,124.83,0.736590128721642,44,-7500,1.0656674601878668,22346641,NA,NA,NA,14921523,66.773,1.7696773147883638,NA,587295
Madagascar,MDG,2013,12.9,NA,NA,71.18425575799243,414150,NA,NA,NA,NA,NA,NA,2.4361016020752437,2.6594592279216753,26.493028355489983,3291376719.04055,NA,6.015812994156067,0.15243070576331352,3500000,NA,33.989,3997774,3460.1,3.5,115.38,6.8,67.9140014648438,64.9889984130859,70.7539978027344,NA,2.8674056570870543,119.99,21.493640426263322,125050,541.0661999551234,581800,1155393,NA,124.89,1.64221121324759,42.8,NA,1.0656583018219319,22961253,NA,NA,NA,15182440,66.122,1.7334829549432285,NA,587295
Madagascar,MDG,2014,19.6377620697021,NA,NA,71.18425575799243,414150,NA,NA,NA,NA,NA,NA,2.25915207209293,2.951033467038125,25.845378948189502,3236606249.7129693,NA,6.015812994156067,0.14836866323268103,3500000,1513,33.673,4350145,3627,3.5,120.33,6.63,67.1019973754883,64.0240020751953,70.0609970092773,NA,5.5763086635044665,123.75,21.466139566861465,124890,530.8613456787447,581800,1199370,NA,123.74,3.09240468930044,41.7,NA,1.0656583018219319,23589887,NA,NA,NA,15443355,65.46600000000001,1.703931687463718,NA,587295
Madagascar,MDG,2015,20.2471370697021,NA,NA,71.18425575799243,414150,NA,NA,NA,NA,NA,NA,2.229426587404893,3.4611649141265537,25.743347608878643,2914925373.212682,NA,6.015812994156067,0.14442466330897205,3500000,NA,33.392,4057880,3761.1,4,115.52,6.472,66.4039993286133,63.1549987792969,69.495002746582,NA,3.484988630022323,120.05,21.43863870745961,124730,467.23539943280815,581800,1078894,NA,124.04,2.29830186012026,40.7,NA,1.0656583018219319,24234088,NA,NA,NA,15705385,64.807,1.682483343787251,NA,587295
Madagascar,MDG,2016,22.9,NA,NA,71.18425575799243,414150,NA,NA,NA,NA,NA,NA,2.1847280890089444,3.3959862218439647,25.1334516383204,2977965925.463788,NA,6.015812994156067,0.14059398145284197,3500000,NA,33.138,4138406,3906.2,4,117.01,6.324,65.7600021362305,62.3810005187988,68.9789962768555,NA,5.174971400669643,121.29,21.411137848057752,124570,475.9554171830651,581800,1059447,NA,124.1,1.1346212653455,39.6,NA,1.0656583018219319,24894380,NA,NA,NA,15968251,64.144,1.659879120747533,NA,587295
Madagascar,MDG,2017,24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3233607963246437,2.965390119717997,24.55013844145127,3234803140.229325,NA,NA,NA,NA,NA,32.897,3387220,3778.7,4,NA,6.185,65.2310028076172,61.6980018615723,68.6039962768555,NA,NA,NA,NA,NA,515.29272487784,581800,896390,NA,NA,1.05103655038572,38.5,-7500,NA,25570540,NA,NA,NA,16231667,63.478,1.6361648897599261,NA,587295
Madagascar,MDG,2018,25.9078121185303,0.0210775915726449,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.053541646893992,2.8711799972424097,23.836155236064666,3302126021.2813497,NA,NA,NA,NA,NA,32.657,NA,NA,4,NA,6.055,64.6740036010742,61.0050010681152,68.1829986572266,NA,NA,NA,NA,NA,527.501326141803,581800,NA,74.8043212890625,NA,1.60247802035672,37.5,NA,NA,26262368,NA,NA,NA,16495131,62.809,1.6101159168512438,NA,587295
Madagascar,MDG,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3427468544904895,3.094604260174699,23.16419623225035,3262423705.6133676,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,64.2220001220703,60.4220008850098,67.8509979248047,NA,NA,NA,NA,NA,522.2198092304697,NA,NA,NA,NA,NA,36.5,NA,NA,26969307,NA,NA,NA,16758458,62.139,1.5837839598414103,NA,NA
Madagascar,MDG,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.826000213623,59.9099998474121,67.5619964599609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,MWI,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.36769759450171,78818423.63152736,NA,NA,NA,NA,NA,51.405,NA,NA,NA,NA,27.937,NA,NA,NA,NA,NA,NA,NA,NA,44.52389432991584,NA,NA,NA,NA,NA,NA,NA,NA,3659984,NA,NA,NA,3499311,95.61,NA,NA,NA
